book,book_num,chapter,chapter_num,character,full_text,character_words,mention_appa,director,imdb_rating
Water,1,The Boy in the Iceberg,1,Aang,"This isn't right. A waterbender needs to master water. [He thinks for a moment.] What about the North Pole? There's another Water Tribe up there, right? Maybe they have waterbenders who could teach you.","This isn't right. A waterbender needs to master water.  What about the North Pole? There's another Water Tribe up there, right? Maybe they have waterbenders who could teach you.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"Maybe, but we haven't had contact with our sister tribe in a long time. It's not exactly ""turn right at the second glacier"". It's on the other side of the world.","Maybe, but we haven't had contact with our sister tribe in a long time. It's not exactly ""turn right at the second glacier"". It's on the other side of the world.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"But you forget, I have a flying bison. [He happily points at himself.] Appa and I can personally fly you to the North Pole. Katara, we're going to find you a master!","But you forget, I have a flying bison.  Appa and I can personally fly you to the North Pole. Katara, we're going to find you a master!",TRUE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[Unsure.] That's ... I mean, I don't know. I've never left home before.","That's ... I mean, I don't know. I've never left home before.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"Well, you think about it, but in the meantime, can you teach me catch one of these penguins?","Well, you think about it, but in the meantime, can you teach me catch one of these penguins?",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[Mockingly imitating a teacher.] Okay, listen closely my young pupil. [Inclines her head toward Aang.] Catching penguins is an ancient and sacred art. [She conjures a fish out of her sleeve.] Observe!","Okay, listen closely my young pupil.  Catching penguins is an ancient and sacred art.  Observe!",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"Hi hi hi! Ha, ha, ha!","Hi hi hi! Ha, ha, ha!",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,[Happily.] I haven't done this since I was a kid!,I haven't done this since I was a kid!,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,You still are a kid!,You still are a kid!,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,[In awe.] Whoa! What is that?,Whoa! What is that?,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[On a slightly dark tone.] A Fire Navy ship. And a very bad memory for my people. [Aang begins to approach the wreckage.] Aang, stop! We're not allowed to go near it! The ship could be booby-trapped!","A Fire Navy ship. And a very bad memory for my people.  Aang, stop! We're not allowed to go near it! The ship could be booby-trapped!",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"If you want to be a bender, you have to let go of fear.","If you want to be a bender, you have to let go of fear.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[Her voice echoes through the room.] This ship has haunted my tribe since Gran-Gran was a little girl. [The camera shifts through the room, revealing all the weapons more closely.] It was part of the Fire Nation's first attacks.",This ship has haunted my tribe since Gran-Gran was a little girl.  It was part of the Fire Nation's first attacks.,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"Okay, back up. I have friends all over the world, even in the Fire Nation. [Aang picks up a Guan Dao to inspect it.] I've never seen any war.","Okay, back up. I have friends all over the world, even in the Fire Nation.  I've never seen any war.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"Aang, how long were you in that iceberg?","Aang, how long were you in that iceberg?",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,"[Uncertain.] I don't know. A few days, maybe?","I don't know. A few days, maybe?",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,I think it was more like a hundred years!,I think it was more like a hundred years!,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,[In full disbelief and slightly accusing.] What?! That's impossible! Do I look like a hundred-twelve-year-old man to you?,What?! That's impossible! Do I look like a hundred-twelve-year-old man to you?,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"Think about it. The War is a century old. You don't know about it because, somehow, you were in there the whole time! [Aang's expression changes to one of comprehension.] It's the only explanation.","Think about it. The War is a century old. You don't know about it because, somehow, you were in there the whole time!  It's the only explanation.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,A hundred years! [Saddened by his new discovery.] I can't believe it.,A hundred years!  I can't believe it.,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[Squats beside him.] I'm sorry, Aang. Maybe somehow there's a bright side to all this ...","I'm sorry, Aang. Maybe somehow there's a bright side to all this ...",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,[Cheerfully.] I did get to meet you.,I did get to meet you.,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"[Smiling warmly at him while offering her hand.] Come on, let's get out of here.","Come on, let's get out of here.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,"Aang, let's head back, this place is creepy.","Aang, let's head back, this place is creepy.",FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,Huh?,Huh?,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,What's that you said about booby traps?,What's that you said about booby traps?,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Aang,Uh oh ... [Aang notices a hole in the roof of the ship and takes a surprised Katara into his arms.] Hold on tight!,Uh oh ...  Hold on tight!,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Katara,Aaah!,Aaah!,FALSE,Dave Filoni,8.1
Water,1,The Boy in the Iceberg,1,Zuko,The last airbender! [Aang and Katara reach the ground again and Aang sets Katara down. They start to walk away.] Quite agile for his old age. [He turns and angrily yells to a soldier behind him.] Wake my uncle! Tell him I found the Avatar. [Zuko peeks through his telescope again to see that Katara and Aang are running now. Zuko follows the direction they are running in with his telescope and discovers that they must be headed for the village he spots.] As well as his hiding place ...,The last airbender!  Quite agile for his old age.  Wake my uncle! Tell him I found the Avatar.  As well as his hiding place ...,FALSE,Dave Filoni,8.1
Water,1,The Avatar Returns,2,Katara,"Water. Earth. Fire. Air. Long ago, the four nations lived together in harmony. Then, everything changed when the Fire Nation attacked. Only the Avatar, master of all four elements, could stop them, but when the world needed him most, he vanished. A hundred years passed, and my brother and I discovered the new Avatar, an airbender named Aang. And although his airbending skills are great, he has a lot to learn before he's ready to save anyone. But I believe Aang can save the world.","Water. Earth. Fire. Air. Long ago, the four nations lived together in harmony. Then, everything changed when the Fire Nation attacked. Only the Avatar, master of all four elements, could stop them, but when the world needed him most, he vanished. A hundred years passed, and my brother and I discovered the new Avatar, an airbender named Aang. And although his airbending skills are great, he has a lot to learn before he's ready to save anyone. But I believe Aang can save the world.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Village kids,[Joyfully.] Yay! Aang's back!,Yay! Aang's back!,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,"[Angrily.] I knew it! [Accusingly points a finger at Aang as he and Katara draw closer.] You signaled the Fire Navy with that flare! You're leading them straight to us, aren't you?","I knew it!  You signaled the Fire Navy with that flare! You're leading them straight to us, aren't you?",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,[Protesting.] Aang didn't do anything! It was an accident.,Aang didn't do anything! It was an accident.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,"[Sheepishly, as Katara glares at Sokka.] Yeah. We were on the ship and there was this booby trap, and, well -- [Awkwardly rubs his head.] -- we booby-ed right into it.","Yeah. We were on the ship and there was this booby trap, and, well --  -- we booby-ed right into it.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Kanna,"[Worriedly.] Katara, you shouldn't have gone on that ship! Now we could all be in danger!","Katara, you shouldn't have gone on that ship! Now we could all be in danger!",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,[Sorrowfully.] Don't blame Katara. I brought her there. It's my fault.,Don't blame Katara. I brought her there. It's my fault.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,"[Angry and triumphant, having found an excuse.] Aha! The traitor confesses! Warriors, away from the enemy. [The children begin to sadly walk away.] The foreigner is banished from our village.","Aha! The traitor confesses! Warriors, away from the enemy.  The foreigner is banished from our village.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,"[Irritably, clenching her fists.] Sokka, you're making a mistake.","Sokka, you're making a mistake.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,"[Stubbornly persisting in his anger.] No, I'm keeping my promise to Dad. [Pointing to Aang.] I'm protecting you, from threats like him!","No, I'm keeping my promise to Dad.  I'm protecting you, from threats like him!",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,"[Angrily.] Aang is not our enemy! [Continues in a calm, soothing voice.] Don't you see? Aang's brought us something we haven't had in a long time: fun.",Aang is not our enemy!  Don't you see? Aang's brought us something we haven't had in a long time: fun.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,[Annoyed.] Fun?! We can't fight firebenders with fun!,Fun?! We can't fight firebenders with fun!,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,[Optimistically.] You should try it sometime.,You should try it sometime.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,[Angrily.] Get out of our village! Now!,Get out of our village! Now!,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,"[Pleading.] Grandmother, please. Don't let Sokka do this!","Grandmother, please. Don't let Sokka do this!",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Kanna,"[Gravely.] Katara, you knew going on that ship was forbidden. Sokka is right. I think it best if the airbender leaves.","Katara, you knew going on that ship was forbidden. Sokka is right. I think it best if the airbender leaves.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,"[Outraged.] Fine! Then I'm banished, too! [Drags Aang away.] Come on Aang, let's go.","Fine! Then I'm banished, too!  Come on Aang, let's go.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,[Demanding.] Where do you think you're going?,Where do you think you're going?,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,[Angrily.] To find a waterbender. Aang is taking me to the North Pole.,To find a waterbender. Aang is taking me to the North Pole.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,[Confusedly.] I am? [Brightening.] Great!,I am?  Great!,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,Katara! Would you really choose him over your tribe? [Shows shot of the entire Southern Water Tribe.] Your own family?,Katara! Would you really choose him over your tribe?  Your own family?,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,"[Understanding.] Katara, I don't want to come between you and your family.","Katara, I don't want to come between you and your family.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,"[Upset.] So, you're leaving the South Pole? [In a quieter tone.] This is goodbye?","So, you're leaving the South Pole?  This is goodbye?",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,Thanks for penguin sledding with me.,Thanks for penguin sledding with me.,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Katara,[Still in that quiet tone.] Where will you go?,Where will you go?,FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,"Guess I'll go back home and look for the airbenders. [He places one hand on Appa, but is suddenly struck with realization.] Wow, I haven't cleaned my room in a hundred years. Not looking forward to that. [He uses his airbending to hop onto Appa's head.] It was nice meeting everyone.","Guess I'll go back home and look for the airbenders.  Wow, I haven't cleaned my room in a hundred years. Not looking forward to that.  It was nice meeting everyone.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,"[Sarcastically, with arms crossed.] Let's see your bison fly now, air boy.","Let's see your bison fly now, air boy.",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,"[Encouragingly.] Come on Appa, you can do it. Yip-yip!","Come on Appa, you can do it. Yip-yip!",TRUE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Sokka,"[Mockingly.] Yeah, I thought so!","Yeah, I thought so!",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Southern Water Tribe girl,"[Runs from crowd to stand next to Katara with tears in her eyes.] Ahhh! [Close-up.] Aang, don't go! I'll miss you!","Ahhh!  Aang, don't go! I'll miss you!",FALSE,Dave Filoni,8.3
Water,1,The Avatar Returns,2,Aang,"[Sadly.] I'll miss you, too. [Looks at Katara, who frowns back at him, her eyes saddened while her hair loopies sway in the wind.] Come on, boy.","I'll miss you, too.  Come on, boy.",FALSE,Dave Filoni,8.3
